id,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
1.0,11.200000000000001,43.65954703554297,-8.152614377270506,100.0,14.999579069980603,-0.11237314358776233,0.0
1.0,11.3,13.655067182031948,-15.498564383536497,100.0,14.995237018123834,0.3779772086893454,0.0
1.0,11.4,53.649806105607205,-15.276756550687937,100.0,14.990445681631323,0.5352926919554231,0.0
1.0,11.5,35.17742212670571,-0.8240368129205196,100.0,14.98869420810996,-0.5822765114367036,0.0
1.0,11.600000000000001,25.189649312710262,-8.13775536923406,100.0,14.999687963159257,-0.09675230155048906,0.0
1.0,11.700000000000001,45.189503026468415,-8.164190746663998,100.0,14.99956260119485,-0.11455030701301157,0.0
1.0,11.8,15.184566525557454,-15.459557987857872,100.0,14.995016062138566,0.3866436294657655,0.0
1.0,11.9,55.178805984533426,-15.221590420117527,100.0,14.990055955778269,0.5460974662424857,0.0
1.0,12.0,36.706240431884616,-0.8840149745146834,100.0,14.988255405234998,-0.5934643270187816,0.0
1.0,12.100000000000001,26.719616744023647,-8.147716775680182,100.0,14.999676469201512,-0.09851811651912473,0.0
1.0,12.200000000000001,46.71945743039042,-8.175979492808175,100.0,14.999547267243807,-0.11654088432322157,0.0
1.0,12.3,16.71404420716239,-15.419695753945328,100.0,14.994804365510321,0.39476833722145915,0.0
1.0,12.4,56.707768135459844,-15.165366749990461,100.0,14.98969027743341,0.5560444106528691,0.0
1.0,12.5,38.235016116455014,-0.945090231291254,100.0,14.987842446879682,-0.6038036001148114,0.0
1.0,12.600000000000001,28.249583065392052,-8.157850597796369,100.0,14.999665757290138,-0.10013575574025396,0.0
1.0,12.700000000000001,48.24941035982866,-8.187961958309934,100.0,14.999533085412576,-0.11835210016491966,0.0
1.0,12.8,18.243501150159936,-15.379031885355756,100.0,14.994602265315365,0.40237160063720895,0.0
1.0,12.9,58.2366949443488,-15.10817130115985,100.0,14.989349090481616,0.5651670935908392,0.0
1.0,13.0,39.76375174934503,-1.0071777249686378,100.0,14.987455753336697,-0.6133270267766944,0.0
1.0,13.100000000000001,29.779548354538097,-8.168142007590768,100.0,14.999655838004143,-0.10161073480813201,0.0
1.0,13.200000000000001,49.77936192898352,-8.200120212739831,100.0,14.999520064425555,-0.11999098672470769,0.0
1.0,13.3,19.772938311223122,-15.337618550803237,100.0,14.994410018822597,0.4094730606920464,0.0
1.0,13.4,59.76558884057437,-15.050086457964104,100.0,14.98903265237807,0.5734981655978177,0.0
1.0,13.5,41.2924499405383,-1.070195884053775,100.0,14.98709556349966,-0.6220663714820525,0.0
1.0,13.600000000000001,31.30951269020962,-8.178576731736173,100.0,14.999646716626412,-0.10294841620199029,0.0
1.0,13.700000000000001,51.309312252885725,-8.21243703315061,100.0,14.999508205364041,-0.12146438661921106,0.0
1.0,13.8,21.302356672429326,-15.29550594728204,100.0,14.994227811305821,0.4160917478910229,0.0
1.0,13.9,61.29445227839255,-14.99119132104229,100.0,14.988741053941933,0.5810693744086577,0.0
1.0,14.0,42.8211133230313,-1.1340663298308085,100.0,14.986761953963086,-0.6300524861029817,0.0
1.0,14.100000000000001,32.83947615165308,-8.189141036116336,100.0,14.99963839369765,-0.10415401245918321,0.0
1.0,14.200000000000001,52.83926144663746,-8.224895884888847,100.0,14.999497502517332,-0.12277895575496997,0.0
1.0,14.3,22.831757234085078,-15.252742361458795,100.0,14.994055763263862,0.42224609901545307,0.0
1.0,14.4,62.82328772038538,-14.931561798621399,100.0,14.988474237697718,0.5879115799776713,0.0
1.0,14.5,44.3497445366965,-1.1987137842659539,100.0,14.986454856699659,-0.6373153286272495,0.0
1.0,14.600000000000001,34.36943881814219,-8.199821710694193,100.0,14.999630865529527,-0.10523258931501481,0.0
1.0,14.700000000000001,54.3692096247383,-8.237480902696987,100.0,14.99948794417095,-0.12394116616500006,0.0
1.0,14.8,24.36114100827196,-15.209374229381474,100.0,14.993893937087872,0.42795397341253055,0.0
1.0,14.9,64.35209762273378,-14.871270696277756,100.0,14.98823201484629,0.59405476947563,0.0
1.0,15.0,45.878346213908856,-1.2640659798043303,100.0,14.986174075400037,-0.6438839816363301,0.0
1.0,15.100000000000001,35.89940076855778,-8.210606054698598,100.0,14.999624124679444,-0.10618906880841601,0.0
1.0,15.200000000000001,55.89915690048978,-8.250176872103738,100.0,14.999479513335471,-0.12495730882795773,0.0
1.0,15.3,25.890509013058356,-15.165446194551112,100.0,14.993742343212697,0.4332326688404792,0.0
1.0,15.4,65.88088442218209,-14.810387805174761,100.0,14.988014080943946,0.5995280722585304,0.0
1.0,15.5,47.406920966802,-1.330053571034865,100.0,14.98591930055619,-0.6497866705446191,0.0
1.0,15.600000000000001,37.42936208101494,-8.221481862126,100.0,14.999618160389266,-0.10702823235268531,0.0
1.0,15.700000000000001,57.42910338547247,-8.262969211101312,100.0,14.999472188419325,-0.12583349647512312,0.0
1.0,15.8,27.41986226732539,-15.121001164400655,100.0,14.993600945786854,0.43809893688470486,0.0
1.0,15.9,67.40965052456511,-14.748979988779139,100.0,14.987820030364436,0.6043597748084987,0.0
1.0,16.0,48.93547137602851,-1.396610048199753,100.0,14.98569012336502,-0.6550507816040645,0.0
1.0,16.1,38.95932283253397,-8.232437407553498,100.0,14.999612958990145,-0.10775472377054693,0.0
1.0,16.2,58.95904918909017,-8.27584395210852,100.0,14.999465943848735,-0.12657566638975282,0.0
1.0,16.3,28.949201786158973,-15.076080365223769,100.0,14.993469667893583,0.44256899795973786,0.0
1.0,16.400000000000002,68.93839829477604,-14.687111268057995,100.0,14.98764936961554,0.6085773356468005,0.0
1.0,16.5,50.46399998090634,-1.463671652525305,100.0,14.985486048525223,-0.6597028796783262,0.0
1.0,16.6,40.48928309875164,-8.243461432259586,100.0,14.999608504275594,-0.10837305229282328,0.0
1.0,16.7,60.488994418175736,-8.288787724219159,100.0,14.999460750637827,-0.1271895832027483,0.0
1.0,16.8,30.47852857676305,-15.030723395594995,100.0,14.993348396353344,0.44665855591111203,0.0
1.0,16.900000000000002,70.46713004806088,-14.624842905159001,100.0,14.987501529578493,0.6122074002185123,0.0
1.0,17.0,51.992509270840685,-1.5311772933513683,100.0,14.985306505996553,-0.6637687257904162,0.0
1.0,17.1,42.019242953669675,-8.25454313064885,100.0,14.999604777844711,-0.10888759552005936,0.0
1.0,17.2,62.01893917665374,-8.301787735735505,100.0,14.999456576911907,-0.12768084168802735,0.0
1.0,17.3,32.0078436348522,-14.984968278321237,100.0,14.993236986136354,0.4503828122307088,0.0
1.0,17.400000000000002,71.99584804253159,-14.562233485576202,100.0,14.987375876735582,0.6152758157480132,0.0
1.0,17.5,53.52100167791779,-1.59906846703684,100.0,14.985150861787048,-0.6672732944475801,0.0
1.0,17.6,43.549202469437404,-8.265672136976798,100.0,14.99960175941749,-0.10930260234648083,0.0
1.0,17.7,63.54888356525514,-8.314831756987026,100.0,14.999453388386586,-0.12805486956046683,0.0
1.0,17.8,33.53714794148461,-14.938851510963238,100.0,14.993135264411846,0.45375647989849704,0.0
1.0,17.900000000000002,73.52455447279704,-14.499338998804072,100.0,14.987271723448027,0.6178076460640466,0.0
1.0,18.0,55.04947957057333,-1.667289177619116,100.0,14.985018427830472,-0.6702407907469763,0.0
1.0,18.1,45.07916171616586,-8.276838512370965,100.0,14.99959942712398,-0.10962219584570966,0.0
1.0,18.2,65.07882768127966,-8.327908103434709,100.0,14.999451148805539,-0.12831693027880786,0.0
1.0,18.3,35.066442460299086,-14.89240811496442,100.0,14.99304303425917,0.456793796863033,0.0
1.0,18.400000000000002,75.05325146461682,-14.436212917482653,100.0,14.987188337343616,0.6198271863927084,0.0
1.0,18.5,56.57794524824477,-1.7357858592056221,100.0,14.984908471012847,-0.672694667265473,0.0
1.0,18.6,46.60912076177066,-8.288032732144359,100.0,14.999597757768932,-0.10985037611770607,0.0
1.0,18.7,66.60877161840168,-8.34100561906163,100.0,14.99944982033935,-0.12847212585546464,0.0
1.0,18.8,36.59572813512235,-14.845671683423243,100.0,14.99296007806422,0.4595085391725328,0.0
1.0,18.900000000000002,76.58194107048917,-14.372906275036842,100.0,14.987124949870513,0.621357978116312,0.0
1.0,19.0,58.106400936922384,-1.8045073000758591,100.0,14.984820221403917,-0.6746576407366375,0.0
1.0,19.1,48.139079671841245,-8.299245673397271,100.0,14.999596727073637,-0.10999102309645027,0.0
1.0,19.200000000000003,68.13871546651572,-8.354113660050535,100.0,14.999449363947946,-0.128525399674763,0.0
1.0,19.3,38.12500588791512,-14.79867442754407,100.0,14.992886160623256,0.4619140337678081,0.0
1.0,19.400000000000002,78.11062526608953,-14.309467741813158,100.0,14.987080764071154,0.6224228234956903,0.0
1.0,19.5,59.634848785519885,-1.8734045684726572,100.0,14.984752879746418,-0.6761517085177314,0.0
1.0,19.6,49.66903850953419,-8.31046860290342,100.0,14.999596309896333,-0.11004789931792176,0.0
1.0,19.700000000000003,69.6686593116181,-8.367222078749373,100.0,14.999449739708913,-0.12848153932074324,0.0
1.0,19.8,39.65427661702779,-14.751447221800403,100.0,14.992821031974719,0.4640231709478459,0.0
1.0,19.900000000000002,79.63930594748224,-14.245943699717623,100.0,14.987054961627438,0.6230438003531026,0.0
1.0,20.0,61.16329086299025,-1.9424309400615738,100.0,14.984705624253177,-0.6771981648492583,0.0
1.0,20.1,51.19899733548847,-8.321693165276361,100.0,14.999596480432722,-0.11002465264798145,0.0
1.0,20.200000000000003,71.198603235721,-8.380321207925789,100.0,14.999450907113928,-0.12834517941529563,0.0
1.0,20.3,41.18354119573843,-14.7040196478433,100.0,14.992764429978463,0.4658484165183344,0.0
1.0,20.400000000000002,81.16798492903239,-14.182378315358745,100.0,14.987046709225877,0.6232422767125253,0.0
1.0,20.5,62.69172915611786,-2.011541827037584,100.0,14.984677616759306,-0.6778176169093264,0.0
1.0,20.6,52.72895620776068,-8.33291137141207,100.0,14.999597212397887,-0.10992481896980631,0.0
1.0,20.700000000000003,72.7285473167961,-8.393401845311667,100.0,14.99945282533542,-0.12812080446705568,0.0
1.0,20.8,42.71280047104799,-14.656420037186752,100.0,14.992716082660426,0.4674018236329658,0.0
1.0,20.900000000000002,82.69666394195006,-14.118813611699947,100.0,14.987055164289087,0.6230389253937398,0.0
1.0,21.0,64.22016556792246,-2.0806947088584047,100.0,14.984668008274273,-0.6780300006648192,0.0
1.0,21.1,54.25891518177832,-8.344115587203522,100.0,14.999598479190913,-0.10975182483057386,0.0
1.0,21.200000000000003,74.25849162874464,-8.406455238438818,100.0,14.999455453465465,-0.12781275173116183,0.0
1.0,21.3,44.242055262709236,-14.608675512700833,100.0,14.992675710339833,0.468695044336908,0.0
1.0,21.400000000000002,84.22534463340396,-14.055289538226209,100.0,14.987079480117442,0.6224537385562546,0.0
1.0,21.5,65.74860191661517,-2.1498490645839574,100.0,14.984675943976073,-0.6778545965210813,0.0
1.0,21.6,55.78887431030948,-8.35529852252314,100.0,14.9996002540434,-0.10950899004713893,0.0
1.0,21.700000000000003,75.78843624139114,-8.419473069766937,100.0,14.999458750728866,-0.12742521407967927,0.0
1.0,21.8,45.77130636246757,-14.560812028942495,100.0,14.992643027554704,0.46973934082140495,0.0
1.0,21.900000000000002,85.75402856614528,-13.991844039630145,100.0,14.98711881048265,0.6215060421887599,0.0
1.0,22.0,67.27703993505074,-2.2189663068016126,100.0,14.984700567687417,-0.6773100447715535,0.0
1.0,22.1,57.318833643447284,-8.366453220468891,100.0,14.999602510153018,-0.10919953027049235,0.0
1.0,22.200000000000003,77.31838122049831,-8.432447442104861,100.0,14.999462676672199,-0.1269622428822096,0.0
1.0,22.3,47.30055453349383,-14.512854411353011,100.0,14.99261774480062,0.47054559639805976,0.0
1.0,22.400000000000002,87.28271721858745,-13.928513123023183,100.0,14.987172313712692,0.6202145105394717,0.0
1.0,22.5,68.80548127062453,-2.2880097171169727,100.0,14.984741025871548,-0.6764143608485212,0.0
1.0,22.6,58.84879322860759,-8.377573046869818,100.0,14.999605220803163,-0.10882655950883578,0.0
1.0,22.700000000000003,78.84832662780063,-8.445370864326165,100.0,14.999467191330613,-0.12642775089594355,0.0
1.0,22.8,48.82980050999018,-14.464826394350201,100.0,14.992599570096631,0.471124326200963,0.0
1.0,22.900000000000002,88.81141198529106,-13.865330923678053,100.0,14.98723915630558,0.6185971804824119,0.0
1.0,23.0,70.3339274855662,-2.35694438319004,100.0,14.984796471183248,-0.6751849503758784,0.0
1.0,23.1,60.37875311053859,-8.388651680046808,100.0,14.999608359469745,-0.10839309260915263,0.0
1.0,23.200000000000003,80.37827252105446,-8.458236237379996,100.0,14.999472255373977,-0.12582551516416843,0.0
1.0,23.3,50.35904499695197,-14.416750658342774,100.0,14.992588210391336,0.47148568762445636,0.0
1.0,23.400000000000002,90.34011417780683,-13.802329769309317,100.0,14.987318516107221,0.616671465814373,0.0
1.0,23.5,71.8623800575859,-2.4257371372966805,100.0,14.984866065608406,-0.6736386240245575,0.0
1.0,23.6,61.908713331341005,-8.39968310082431,100.0,14.999611899916037,-0.10790204769719895,0.0
1.0,23.700000000000003,81.9082189541026,-8.47103684059794,100.0,14.999477830234,-0.12515917992201636,0.0
1.0,23.8,51.888288670069606,-14.368648865693363,100.0,14.992583372821281,0.47163949050396303,0.0
1.0,23.900000000000002,91.8688250258334,-13.73954024289922,100.0,14.987409585086892,0.6144541714770535,0.0
1.0,24.0,73.39084038083162,-2.4943564963953317,100.0,14.984948983223688,-0.6717916121710396,0.0
1.0,24.1,63.4386739304977,-8.410661582788814,100.0,14.999615816276485,-0.10735624857588173,0.0
1.0,24.200000000000003,83.43816597695145,-8.483766318297606,100.0,14.999483878213736,-0.12443225950802858,0.0
1.0,24.3,53.41753217575557,-14.320541695656042,100.0,14.992584765833087,0.47159520704697916,0.0
1.0,24.400000000000002,93.39754567864983,-13.676991244076772,100.0,14.98751157174183,0.6119615076985958,0.0
1.0,24.5,74.91930976712037,-2.5627726036789307,100.0,14.985044412605943,-0.6696595793591322,0.0
1.0,24.6,64.96863494491159,-8.421581682789803,100.0,14.999620083130338,-0.10675842708203358,0.0
1.0,24.700000000000003,84.96811363585894,-8.496418666683427,100.0,14.999490362580923,-0.12364814127992237,0.0
1.0,24.8,54.94677613128313,-14.272448878313496,100.0,14.992592100179895,0.4713619815209953,0.0
1.0,24.900000000000002,94.92627720678584,-13.614710049058516,100.0,14.987623703160697,0.6092091040485536,0.0
1.0,25.0,76.44778944740779,-2.630957171592025,100.0,14.985151558919137,-0.6672576385649988,0.0
1.0,25.1,66.49859640895083,-8.432438231678965,100.0,14.999624675565846,-0.10611122540163405,0.0
1.0,25.200000000000003,86.49806197343166,-8.508988221045014,100.0,14.999497247646488,-0.12281008853277343,0.0
1.0,25.3,56.47602112502412,-14.224389227538238,100.0,14.99260508980211,0.4709486397048103,0.0
1.0,25.400000000000002,96.45502060389585,-13.552722369160136,100.0,14.987745226773942,0.6062120234001173,0.0
1.0,25.5,77.97628057346432,-2.6988834262930204,100.0,14.985269645705054,-0.6646003652652264,0.0
1.0,25.6,68.02855835450043,-8.443226325283415,100.0,14.999629569235815,-0.10541719834356737,0.0
1.0,25.700000000000003,88.02801102872974,-8.521469643253223,100.0,14.999504498829403,-0.1219212434176714,0.0
1.0,25.8,58.00526771677423,-14.176380673001718,100.0,14.992623452601643,0.4703636981094057,0.0
1.0,25.900000000000002,97.98377678880576,-13.491052407888649,100.0,14.98787541181743,0.6029847757932801,0.0
1.0,26.0,79.50478421972844,-2.7665260535414724,100.0,14.98539791640223,-0.6617018113075541,0.0
1.0,26.1,69.5585208110193,-8.45394131560871,100.0,14.999634740405195,-0.10467881557204331,0.0
1.0,26.200000000000003,89.55796083737812,-8.53385790955387,100.0,14.999512082709154,-0.12098462985877065,0.0
1.0,26.3,59.53451643815524,-14.128440291254499,100.0,14.992646911118339,0.46961537297427397,0.0
1.0,26.400000000000002,99.51254660770385,-13.429722916625616,100.0,14.988013550534069,0.5995413321924934,0.0
1.0,26.5,81.03330138530973,-2.833861145990283,100.0,14.98553563561617,-0.6585755185837256,0.0
1.0,26.6,71.08848380560201,-8.464578802267447,100.0,14.99964016599133,-0.10389846379784473,0.0
